id,g_ref,g_id,name,phone,y_id,yelp_name,terrasse
1956,CnRrAAAAuAwE1lrEOECCYk-mC3KCZBO-qHJTdvvcHHdfEvjDFNjdIQi67AQTuWV9KqUyN7KzctZ1T71_l_45WQy2fXDU4AYqo4BWQVBmmUEO_QEVtfWUYcZczdl89cSlxE0ftKlwMsdh1s-AwDnAcT1Hd3KH0BIQituU19SetYkM1dg9LWabxRoUuXxaOpO0lt-tFGdgl_TAOhTMfh4,44235d893b29c1298cd07a1259fc8827258d8059,Bochica,"+33 1 73 71 56 98",vsZUCP9yWEZscNUsWoPBZw,Bochica,1
1957,CnRuAAAAJsQxMMjuUmSvkcxjphUuWBOzxSG4vH94R2fqJjuVkmTkCPaXzrQS7Q0l36pJrKZvE3Peotgoa5J8Lr-4VlzWkCwcdSiyz4kdSROCHX7Th5rrDdWtpHmgd0cMJHPiXXlq4zwdCZZsZ5o-69VYbZTZhBIQrVQV7CcKFIs7onIetj_ubhoU6vqP-J2BoXB4hijUWqb74RbQy38,33381ce07b7b7ffd0a10923effe298996397a85a,monsieur.,"+33 1 48 06 74 85",nvtqpnof_o8VxdiW-JFHyA,"Le Réfectoire",1
1958,CnRoAAAARobl5KflK3LZthBx2vQys-JUSEIcjUehnyIG4vcresEiU6u_-UpqB1IyzMU3iyOfFW6wFIAhxS8maieSq08p4g3YJbGTqOwfYmNStyzfIxTPGMnxrQtLE0bYtifT1JHhFiYPPb1OJwcNiHx0G0du3xIQqsTH4qiT2RjjnvXarer5zBoU4yMMD72tFz939BrlFhjzxCMwZI8,46119db22639c843c52923fd57a187ea06b24cd8,"Q Bar","+33 1 43 67 06 21",IXfz_aOGjk8wp8VFjoTMnw,"Q Bar",1
1959,CnRvAAAA3OUFRpZZgi7Da3wt5NvWmg98Nr3NkbBmDyS1zIMYh7hcGzVsz8WoX415_Pn-WK5MiJPH1eAe_1Gj9gchc2yEgZmhztfA92xk_9dhH6o3t1txJhMBG8xcJ7okEIo8dLXVoPnX7yaloqQiE2Y9rVbdQhIQcUBGKPdr0kmXB4HXewHpNhoUASQ78_zc4ps5dxtIm7p5aQkIDeg,2f8c626583e22ca6ee43839170637924b47febf5,"Express Bar","+33 1 47 00 66 18",DmfczaWElsRiweZPlj0CYA,"Express Bar",1
1960,CnRtAAAAxcz-iy2NPAtnzsVZ6vf623xiOqsSvCSptR1Oi3J3qayBGtOn35CvIfLSAnjX-HjcxnfNVu7CTBM7Ek1FJaZKzod4wf1D7AwyixdzmiAkJW2_55K8vaiAHowRxVVgU2nFvAFkagd5KksrJtgR2M6GZhIQb6ssN-x93VhqyP1IUj1DMRoU7iTcgesDV65CbJEX2hY-AxYC-Rs,3a2d1c18154419c4bc637c9d9973e6f095df4127,"L'Artiste","+33 1 43 79 96 19",e9rENomf6z-RVQjK-9y7Uw,"L'Artiste",1
1961,CoQBdgAAAA6zcMckG3zI-jH_Kt1jXc25QejwpeSyogwlpORSfH3HvsHRO52hFjKeKPQj9O_rWs8d55Jo1GpMh_6tLYh0F5aBS9aUKm2HIZ9qmge3itazHHV-tdHUtrNK7EQWDd322RLUa2kSLtaTHV3Sw6fD_MAVX3tNQ1QpctVEyFkLgcbLEhCoybz7CmYeU_sQ5h7TxS9wGhQBfbJd0G3K0vzHpZHr8NVC4eS3HQ,10f8efde4ac9ec3842738f1b872c29a49475e16a,"La Bonne Franquette","+33 1 43 48 85 88",tCz9bZ8Ny8qRgb98rEGvxg,"La Bonne Franquette",1
1962,CnRuAAAA58kOBTfHlDawYxs7FVSvjrpjopRqCDe33x33iSfyJu0p_I5U1tyFT-2jykdRxpHkCD8D7RCGKq6hDeruOjMHynycPpIFDG_FgDestcYv0PDARCBXbXIxa-g6kF9RZjN3YrSsnS-6W0TPep3_JMKk6RIQKZRrmqCQzFnJBKBj61y9CRoUX8R-IQTSNpwtSv0KN54lZaRf_bE,72031e695484c23cec09dfb29187758a858eb4c2,Passiflore,"+33 1 47 04 96 81",QAfzi0eT6xoM5O3a9ZJSPw,Passiflore,0
1963,CnRpAAAAsSEfk5u27kb-DPWJE8Ufa9Yj4D49oWteIUvMuuOMogHDlgmtoJBrpcg_dXqs3ukm1nLZXSAZWRxQcqi7Apuk0jig24p0B5UI5VCuXv4GAj8eNcLWsCHIw0r2wT4Nf_zUzU6xgt96X0UUr5PLjE7IVhIQjNnahlmnDerHVCICmiy27hoUBjOPWmxwt9F57895t5wjop8aON0,242002b8f0f6284f8f46da735175d7994601cea6,Thiou,"+33 1 40 62 96 50",zDhcGmRE91NuFPmP1CD3fQ,Thiou,1
1964,CnRtAAAAKE8PtszDEs-FZrX2l6hSr3whj22j8DPwXKTIE4z3JtPXZryMliBsJUZ9n6oqI0fA-q9zSIqQ9PZ9DOIhaksXmkwILrSrL-pi5HRw-U4RUrgnOdSKPCjab82paNg1O6PMjr8q-noV9IAhb-d6l7XNHhIQg0xCgU8_hJxuovL5rRe0QxoUseJgXpNe-0Pe4fGj-gPE3AU9fy8,db304b81a6093fe8bd3e88355fa1b2ee56aaa9a4,"6 New York","+33 1 40 70 03 30",1A10gBOkfeneIIOQRUhwWg,"6 New York",0
1965,CoQBdQAAAEsM4L3o0qhFk6MtThgpwHi6AvNsPAnNzpXTNpKCzsXIZ2S9JwVONqK1FAfPgmsacOC6oA13TsgB2uQGlQivhFOEyqSJYZZjjr_L5YbNB_y72Z-6MKITFRDfB65Tve4XIkwtvuG1MmXSgztlWmcAKna9YsvQdZUudlH5Um9tdMBbEhB7BMAPaDs0MXXHLO-xjGEHGhRTMvRQ6aBlFKHHNqIA-mHoYhIRVA,f2816ac3f326caa653c536b3f85421f0e72ef94e,"La Grande Cascade","+33 1 45 27 33 51",d77WOkjObaySG8Tjrn7AGg,"Grande Cascade",1
1966,CoQBcgAAAKv6xihKfbHdJUZUO3MKqb-IrlHBC9QLw0bsiwNFQYdDvc29YxihIVC8YvUCRdbMe0gB3cKbjZRCprnlVBoKGTsniswpSzrzmxMG73bnYd4CJC02CCsxQshBZ_w0v3cebTLEMPrU0Q0PrvCsMqw_VtcpVLIvJ6wOwpT3mZKBh2drEhAlDTI_A_I7YFYL8fJUocXmGhT2TvyZ2RTQ4zA2qt0bzYc9kPs0EA,3d85c22afed38d26d55266ca4325c922a01c86e6,"Le Petit Thiou","+33 1 40 62 96 70",ECM9W7mdaNHkCLlAgaM3LA,"Selecta Casa",
1967,CoQBewAAAMkcb2VuRCrF1nW_9T6OEUBReZ1JERKuG0Vy97OLN6Bo0EJ0RV80wCZ0QTkVYk3pfuhD0bgO64_dzOCwDjpQjVzNgclmIdmZByzh-MRFGMIVlj3H7vZPRJQLahy8dA1H_6VDn9YjzuirnWCS9gi1_VcEmqiuRhGA-0aOS7yv4XV5EhD3DP4eZxc_gKvODHNcK5QQGhS9SO1o9hfB5teObiGTNmQ_AP38Kw,20ff8bf0532033d4aa60e5a4fa1fcec46c1ddd65,"Les Diablotins Suresnes","+33 1 45 06 54 54",XMUb2MY9txQesiSc4jSguQ,"Les Diablotins Suresnes",
1968,CoQBdQAAAH_Al1DTud24vz4rEFygdzH_g77-IRnnrzGxWFxQBEC1DdaCQvrCnph1Z7gbYe9BFgS7OmkZgt9CGNVYQjVTPC3yAO2kO8SmpoiSl9sgT75W9xTdVDl52-R5mDZ_s_LLLsiARGhkHavqKZX2DbvsLMJAYxNX_I4r8Y4RRk90iNk8EhA_7RYhPEDVZniF2LQdJpX2GhTE2I984CHfcquWULN6pv4Swd3Sug,49eeaf5e7187784bd97582b53a42cc1618c414b2,"La Cantine Russe","+33 1 47 20 56 12",nVuaD3vh8BQ17coDyIislg,"La Cantine Russe",1
1969,CnRuAAAAbIfKm8yyIkFTaRL3iRnAMbkOi8VaqGTe-HlojTXvkO-U22QlhWVDvJ01o8Cm092m5qS4F6dORXeyZOFVe-agxyBKvvHEXZXtAhK1ycbNDdBvpljPCsM2Ecypz8mhMCr091Zal4prPcG-eoyhmiejmRIQoZ3_ANTJutFucnM8TP1PARoUTf7fNeIzczgMvV1SFPWfwGtwTlw,88c72bca98d5e0f25baa0070a7ecab44e41c9675,Essaouira,"+33 1 47 27 57 28",snqZMUD_7QynNpH_BJhrkw,Essaouira,
1970,CnRtAAAAxCYvYZbf0y4lzoiT1pRyMJo-oiHQAbeuGkZ28p885dAM13w66lOVvqcviOKbLfNPQ-bfxWA8HEuqcsS7aJp5SFVPyyoF0hQ_vlKyHZUu-BHCQhQQHMLtVYAeuVN2cMvxrPQXlqmEM--lJNqt4r8ZVhIQoq5dKoDTlxneQSvpQ5t2vBoU7KjvFbQdEh9gki2rIrFbdAjza7g,c8ac451ab5b4ca4bb64ca99b6e3aac8bbffc6b2e,"L'Abeille","+33 1 53 67 19 90",MvKrwnASY-pTAzhkIt3DNg,"L'Abeille",0
1971,CoQBcgAAAPa3bm-Ie4jKXk9DQUrnNt17JbciHsAq5yp7H7DkO87dwM_VG1nqjl_jkXhZr0I_-OqGrU44TE8N0iIme2Ebdo0xeEfD9GlhjQgZ6njVkIJ9SWm3r_TaVBq8xCRIOjacW_Gzk3-JKt9n85WieIAiHJE3V5Cd_vkPVSGABeeiXFINEhAAtXORV_hum2szY1rHt3BcGhTdKdqMfx-RKYmSoI1wSvMxFU_gPg,9b46881df4a5271718131d5340a005ef5d9782cf,"Chez Françoise","+33 1 47 05 49 03",ksA5k21AKonkm9TqBDHhcQ,"Chez Francoise",1
1972,CoQBfgAAAPJ3J8cr21RoObRYm2mpK2cPawxFob8wqwpKCTsciQUrSfGeXoQJyOgNvlPVyntapDIJKW3TAb42LTyi7KOEVzrBk0JWFeR0eqnpklv1QD7NSEhHNoOu6eA5PmENzmbr_ZbDFpXz71X6IfHAHjuiNKzzudAG2xYux2e0_6vQOgaEEhBq1J9zhpBgDDaSL1eYDQFxGhT_MJ_p5cioKzR6m43QUOy9So1xvQ,4c3400ed960d9f9d3e65a4ca92a1f91e99c99e5b,"McDonald's PARIS LOUVRE 1ER","+33 1 55 35 31 75",,,
1973,CnRvAAAAWjyGxjmef505BMKUlzqo_rHguqn85dUZc1lW5Tfx093lpW5M7if_2jd-f_2mC0WP8yhAY7zgkKMFw4-82g3aZnGS5IgwSYKlMvYhqzarManX6av-tBxkRB5EkZMDP50vw5oAdnFOjAN2S1HdjB0FrBIQSh7RBJjzdFvCZ1nQQBMNXxoUt_2-PyA2eMpQtChzRhDkKtzcqig,825fea6b993b1a55da7b4babf7d49992c4879f81,"Le Magnifique","+33 1 42 60 70 80",gpX0CUxpMXWcwao-RgSsAA,"Le Magnifique",
1974,CoQBcwAAAFuVLF_KxENXGTtJEB8qrbwqGjXEbCKI77x08fMcE19vLVDE1dH8hwZ8OtAjsGmaFKfew3GeoD9BomK34Zhn0tLEmhDSDyP7cXU3i9Q4ouxkuJ6ApqCi-I-QVK6j7hsoiyGLMKywfzdELrcQtuJtQ5tfKJ7tqIJU-f4wemJ28RVTEhAqDR4vE9GuJ_Geze0Yz8wMGhTfB7bqB65RXgug4C03JGriTwJDDg,9e303993bd9672e7434aeec064b9cc98e8ef5056,"Le Saut du Loup","+33 1 42 25 49 55",plToBsomT5BLFxgfHnwQqg,"Le Saut du Loup",1
1975,CnRmAAAAUaxha_h5enh4cpWUaMAkm5S8D5_V2ZNfbHWdjwbIiBHl8CYwgVY8wuLQh-hoo20jjGc6BOlWYCGOvilBUe7IzMQL_ZypIjxYkh-uWxQiqyekr-ZNibUaUo9URR4LespTA85_zZ1M3ppqZAKlpPlDjBIQhmDeDwW8JgRFSU2ViEuGSxoUcWmgCp-XyzhUgtPYbXyZ0wz1Q24,2cfe10c1195cb1d95a8c0cbdfd3ee1a704ef652e,Zen,"+33 1 42 61 93 99",nGlGsEg67tuPbbloGExZgw,Zen,1
1976,CnRqAAAAYSZMeIkTtyEyGbHDD5zJZXtir9yCesZ4sVlVNXlXgO0Vr2PZ3lMpNDMbxBa5lloUXtGSpVeOXMHI6yUAHf0ANOK3-u33BNPBFACwOD-k5nemJLcIOggTdmZizT2fSdVeS7gQvweYY_Tx97u3rrlzlxIQm8MjfUBtieUxRBnylAXunhoUgsEgT-qtS1BOPv4zwviWNyevgUQ,2c6b860060565df9b88c51a217e2aedb17ab9af4,Azteca,"+33 1 42 36 11 16",g-4q0Kyp5bvGWhKjKnRSMw,Azteca,0
1977,CoQBcgAAANUm6RfcsE6dcam14vBl5rqR3CfIUrq9zVppsMeI-AITn_wWNJZQm8Y35c8X9l8kwWxg6e6diE2iVqYtnXblt_BW6ovgXWFtaG2uN0QFJwrea5TroToWYlRCiZx2wd1RUlKLSLhZN0RiuRD4tIvEoHdIegwvW8D8g6axXO9ZyyMgEhCAk94G9whQJoh5Ai7ktigHGhQEA_rXWQyvLLPaRATLQ2fEC-0rew,f5b657757eb8166e9e9c552382fbd52ab3a96e8e,"Restaurant Num","+33 1 42 33 55 55",btBhiGeBs_p2bAHpy-Vufw,Num,1
1978,CnRvAAAAJyZ3Rfkm4InC_IPK7s1MxUKhwQ5Q7DyG_IJVq7F9YaM0_A06FH1qS_GJY637eHcHFbfS88uRkJvNEXv6I2MrUO9Rfd1Uvw9Ko_XTa_U7eujbLbgqJ5goani5RsJt_lBzsDvFjTo6yGpN_Srfc1_wqxIQS4FHWqM0ERBlvwkBOWl2AhoUh6PrFRY-hE_1PUUecyfxLML51BM,77e591cefa0a4bd6c005228e81549470766ad3cb,"L'Art Brut","+33 1 42 72 17 36",6caFSsDIyolc_RhylAHvIg,"L'Art Brut Bistrot",
1979,CnRtAAAAEg68KnCZSBRkUFIZaxYORdqDIg8LQSP_uNrunXzG2xH-VhlyUCUkuWSiloot1PxBDoelpHHbGaN7qfrJQZGlSW6ykEWcVk0uzGrh1x6PKkoX363CEdAqbWfnTomlUCzmn1A1LwY_ZhDn5_7D34TbWhIQ_svhkK8cQBobQ9dzseR39RoUK1fq7F8cD1mt1C9nXcTFrFcJHXA,833ca0a93dd77726b86bcdc6d27954e5834256bb,"Al Taglio","+33 1 43 38 12 00",VP11LqjUOSxb40vGPqYeqA,"Al Taglio",1
1980,CoQBdgAAAOShsPhv6BStvrPNiiNurrlOU6ZAXGAcz84_YvdtnxvpKUJX29uX4hdWF_MjZEjiZnLyW1gOjBNo2jly-mDAFRDrICuB6-pK_XlA9KNAcUNU9gQKjy7wTbQWYjx7kh6KVQSyDxdldYF7CnQjn7qvTyaYoamAUj-zsibZyfnEG9TtEhCqtknp0vbZVJ3VHarXQIf3GhR4s6vD6mt9N6vt9qmP-bZxwmg2WA,ca6076f934b885cc7075298d2dd650a04ea6026f,"Le Père Fouettard","+33 1 42 33 74 17",X48ln23QYi564ApiPa9XEw,"Le Père Fouettard",1
1981,CoQBeAAAAGxHx2YgzTPVMU7ZyaxBaRl7j_KXxwytulkaKlcjubsSZG_tnDziDd3u5H3kn1B4-elBEJBBmgrFxdoZXP6TmAvWy6FxhFinnsoVHS9HA7F_45dzRBzOXl7tN89wLcXCC1kQdwJ6nHZao07arAZmoRZi_DUguzOiXvdRFmUVu3_MEhD0MF-s5gikW8MMiHoRfV2LGhTW08XUc6uOAmoOoKqVDCiqnBTyKw,3d0ae42deb6729f8a1d808891015d3ddac2c1196,"Ambassade d'Auvergne","+33 1 42 72 31 22",kuX76V0JeovE8uVsKRkcyA,"L'Ambassade d'Auvergne",0
1982,CnRsAAAAUfsXUvz8jgv5hgkocuKIMLz3v7VY5Gx4avJG-3Y4JVtZKP5FNXh3Jx8ykHF0LKNJP93Uu3FeVrJcAbRpunts7lr7BZ8L68sYESccCzXobgSb_ecD_FfMikznMgT17T1llSV2JTOTuh2-LXnhK6Jg8hIQEWFhMvzklbCanJwBzk0R9BoURb3j5kSugAgGj8HiTsIlBRph4ZA,bf2a65664afa850425698a0eff33f87bc71156c6,"La Fusée","+33 1 42 76 93 99",oBGU7sMpkSh6gHTBmsIY2Q,"La Fusée",1
1983,CnRuAAAAU1iAxHTl9oz448XUEIvn6APKH1MvmnynGuJ4odmnEqRjI4sd7yqcykIM-EpDxUtZ5szh3WtGnIyrFUV3R-BTtEhr194sSo20ZXURE65ZUrT7lxv2gyE6K6DyUHi-02GRgkHkJhnZPOiM8jGMtQd2WxIQdy9wu9fiZZweDTYBQ9qkhRoUc11M_R6Jkp4JgMi-xu6EwohJ9XY,e0f4068e96830141a505625ed669737529b9344c,Barbershop,"+33 9 81 11 12 85",,,
1984,CnRtAAAA8nn1foxbcGtbxglHakgdMdRRN6wiEkW5MjnGMwzm59Jl1YGg9aTwL60mv5uSpEcmQcqA92QxEZfbExJXcXaBQVD1-CQvEzDnJJmExbP0QpS9iLxdO6EHX19j8W03SiTkD24w-KvHuNKMkYPqVSpkChIQ8KgCN6FUG-zy0Tk30E5LpBoUScHOfTcewM6Khq1g3ZqnKzB36lY,fb5a8338d7ff0c270551f2570bf6c7aa52513d05,"Le Dépot","+33 1 44 54 96 96",guWgvYWsFB8W8HbdlkFS_A,"Le Dépot",0
1985,CnRpAAAAwxNMywalDRNmPHSBxcF5-jhY9KCubQHyTlJ_hx8bA8EFsvL9e1bRhHPrAHcvkIB6e3CegtLvBxJGxGO6kkADvLRd_JCgh6qgm70xeQ3iyCxFjDRlUMacG7bmRZPLHS9276lHiYxf6BzPQ2EczDZgpxIQ4t1aXrFqaCJ16m0NE3QRqxoUk7yAuoe-KFtiZfNEmtOh_OU3490,2140a3f2aea93d767be77efee3f3a7ecc0a1055a,"Le 404","+33 1 42 74 57 81",hg1r4ARBvQu1emSWouL02Q,"Le 404",0
1986,CnRsAAAA-G9F-gRkOyQGYZRQr7sEsAKI9AgUPk5fON-OhPeMEJhLeSPRV7VeDmsSi8AyXuEacOYzE0zInegus5HeLDCQ6Qaw9SWYHYeFBpscsz5qaGXkHS7O2VVUn0-idIR6JB9klzmM8xFXm33Ha5jA3x2nbhIQ8YJ3852Pn39T-zv68meF3hoUDz_pA0fi_gHKrt_SY6zqBg9_EH4,a3839b7e9aec7b165a44f32935b318aac26739ac,"Mme Shawn","+33 1 42 72 36 06",TKw9KKUpFD7h560VOPo1MQ,"Mme Shawn",1
1987,CnRsAAAAo3SK9EiCfLlFo0mlGPyzJHXl5HH1kJ77_C27hC12DMnxk59TP3SKLP-Xx3t9HwcaL79bL2N6rIYARrZCB3QvGfvz_sa4ErPhjLMAwREP0_EK7lEXTF9rr3dOtpAeG4up4TYFGTPQ-1pLNquYech8KhIQ-5GU5AyWaJ9DYvhjB1E-8xoU4Z1emZjT5jdgVonnElisGHqlxDk,cb04db91c38dc8bc8a68368054211ae4ac1b32c0,"Bagel Tom","+33 1 42 74 49 92",sE9x6sLVc3ptmUKr1cyv5w,Bageltom,
1988,CoQBcgAAAOhEs53GsVzknuG6qDGRasN_IxxSEWhneO6iXeuyRoLqcWjeGtPx6GNJNsJX2im5mQIwIolHolKoYBw9X_cuT7bJhHkTSYOy9_PU9yfE9QqI9K_IsgihjKyD1MpXIP-liZVg4mvpGs3qGOcM-sFmGrmF2bmLNc86P93QlStu8y2qEhCyzOSbrKM11g2XHgx7PKRVGhQ2Hs9rzhfylic6JmOVRDVXwziE8w,02d471803493949ebc67a0b29aded3c55620f656,"Les Cariatides","+33 1 42 36 19 72",Zms1GSvVdsljL3nZIvPVfQ,"Les Cariatides",
1989,CoQBeAAAAGq8JNdNIHTkWA5IpFM05ADtfeM5xBxdZipPWy-efD_Twi2aTl8HVb39fF8Unh0gn4gAybeSJNFAgnakwHO9j5pdFEuK3Z5PnelGKXDrGfVY83ii9DcLAgHBXp1jTeVKZkmeGZZW3_rFOprV0SsMLkVaoWQcxoGJgaUq3cTJgdMSEhA0gSVD4crb87fm3Fk83t0AGhSCoD5eP46nEG0_FJlAfQBIFevAFw,c712b4e25d0bd5ceccf02ec725e60aa5096606a1,"La Boîte à Frissons","+33 1 42 72 17 78",dP1i5pk3nCzNBLQTui-8uA,"Le Tango",0
1990,CnRvAAAAoI9mbuBqVXS42Oiag3bkNrWmKhjB4EmJNrtLHSa0WI3HFsLfuKH31kG707DYpvE8QdCcqXXZQGXATHIq3hybX1lwflFpEdWFzMUQWPr5s134Od6XFca0UCrOWZZRIESQP3zw8rEee8wvBNIejtOJhBIQ4M-RQxkmS1UbTo6AZzWK-hoUb4_HXpv4pWcY7LviCJyCIqzYIiw,5d224769d166e6d1704bc1981eea156fe9ce4de8,"Le Villaret","+33 1 43 57 89 76",m1dh-itcyhUqLQGi45FXeQ,"Le Villaret",0
1991,CnRuAAAAZoWOJ1rgIMxrE2dohxgjdC30Y7qkk6fuMOw8w6UHO27NKfyv2DyQStjtceJrvnSjGaSbg9EP2VuOhsn1VEtpZJO8KihASEtBAuoNzTKx2AKShrEG6sCzmzE4xi1fZUI2T4Jj5NChGaGkpj-fq7sIdxIQH04E_DjBdpxWvFJpfG48iBoUUoSpWCdSWEGG1UtWsTJ30vgXGbM,6f1688a5ce711581a3b1e80ee2ca542d01216700,"Sushi Shop","+33 826 82 66 28",bDJ3O_OEQtMntMxzanrZig,"Sushi Shop",
1992,CoQBdAAAAD78MuFv8PfGPQEM_wjKbQNbr1jBun5sgyquiU538RRGN7Q79it-GfRkQyRygTOXyN2RKL80cbmlvuxEHFcU92SCveC-BBmUazNWweilkxuLp79qo3CvzbuMhzn1cpXZCvnoD4BDV5_pfH79kls0YCnswArdiTSXl_No3Ntn8BkFEhBibJTgZoiZ5EJJMXI6Rr3hGhTVksYpTyPakV_8g1Yg0yI8O5gW1g,bf754da5400dbe5f035df65ea4a61c8871243794,"CLASICO ARGENTINO","+33 1 44 61 00 56",fjgXOjrlvxIMh2Cbbz_k4Q,"Clasico Argentino",1
1993,CnRmAAAA8XKoXcSI9RCUTqvx5SM82-c7CPoujBkmWTdID1box7lMobPAMSJ4KjJFfqB7Ep39Xpyrneio5i4b-ub7wu70lMqlY6X2fBJNkwqY2qb073kRSv1kW1oPmu0ff6kdo81993A2HYCBOJvhuI6Vpn0icxIQHmtEtoBZLdKuU3wICHfOlBoU-_Kx5v1s4Wh_caqJCl_AC7yqdHA,f323ce5f97d0747b3ef1992fe5b2c5a206497425,Udo,,,,
1994,CoQBdQAAAM29chAA-Ex6084AxRnxGOZXmrt4qjIXKc7v2ODaZMfreRWvf61ycic6ZBCO8F3ONXn55mVyWo46COBUudTwrXABHXdY9xyyWp0A25TvRI3v46g4lVcVgR2ZtYEH-vbXBqdDh-OPEqrCAgKzVaZBL91sX41tuHQc94e86Al5aE3mEhBhkTrxI93UcOMdotlv0Y4BGhQEE9pTXQJ8aDx5dok2zIe3K_74Hg,0e37691aa0080a2b0f3d624844c4b42addb04aac,"Le Petit Bal Perdu","+33 1 48 06 28 23",a6B0ZaObzeK01CjlFbvpgg,"Le Petit Bal Perdu",0
1995,CoQBdwAAAOmmcFo9muZMwWH5pMlmEtNHZsTdTC5O_N54it-5U0ZNVVbY8sEYeub_-827HAxDdzSY3BfwtsIxOt01ZdjwGsoEdaImNltvN5itOdrYKpCcjb49OX-liL-XW3SYLR60rYuiNBlSqSnF7DrMVC4MGowXRwGd7WIje5bQeXTDthDyEhBSb3du70blO14vSXVJwAEhGhS8L5r-8QPXdKYy5pFwh5zl7LxiFQ,1b147bcc79ef4f03f92397b8c22339347b1017f7,"Restaurant Le Tagine","+33 1 47 00 28 67",tEO9ICONUHhYue6K0SzanQ,"Restaurant Le Tagine",0
1996,CnRsAAAA0F-l0H5VhdJiXaqAnOKuU4ctBPTR8JorSo9BR60x42nSkGqS4uhlFgHQ7Vjb8s_6p2kJFUIT0ujflSZfYUsAkHgSlbYGT-PL65iaaZi7uEYSjk4HKQ83dt-UFb_TeARqe5dpfzJYir0Q59qYLj2WVxIQk32zPKFJPFW_7VU_4oU5YhoUtL48OmYyY0x72vu9pMTMc5A2Zfw,5fa23ed550a30f5207a579289cfe98ad197743a6,"L'Olivier","+33 1 42 77 12 51",3x_FC5QgJUXT9YyWtSBvkw,"L'Olivier",1
1997,CoQBgAAAAB1v9ta5KTph5FAfRVOK5CXoq3MLPMxL8PLpuUtveUm4ua8UX55vRbE6FsKVwkVhPVQ1qRioonCIQizw82K9Tgd26SlGRcrhtO88pZdjmqDpWtU19f713UhSp7BzUE16N8Ym-OoUE2Vs1IwHsTU2co87hxKti1R62praDCdSdLSYEhBQ3_H4OHN_QkTfBK5IuUbUGhSLBw-vTtnUJC3w5MUPZ0DBfor14w,42f681d531b5646b9c46709f2f05810ee5721e16,"Restaurant Le Grand Mericourt","+33 1 43 38 94 04",167EtPE7pk4VmBqJ_jjZKQ,"Le Grand Méricourt",0
1998,CoQBdgAAAK7cL_t6HcrcnZTogVLixSbl2LGpoSqJRng_sx1MZrrwpdNtU1An3kM-R5KpkF33FLjyR7KLPDYIK5JvvUb1173vEey6PfJ9jFlswmUNEts13HXfCGnVaOIxc8pqF1uOPHZ-RwHHh_Nof-KeuuUUnOQ3gZl_CZM_AtAvbR6qFNfsEhBYKI7sHZtFTx2iLaoWQ5XaGhQlmF3DLDP1SK4dEIwUofu-aUZgnQ,adfcee556a9ed406f9125bbbab6a404a1b8c4e82,"West Country Girl","+33 1 47 00 72 54",SpqfwrKbW9dXENFEdRkO8w,"West Country Girl",0
1999,CnRqAAAA7xF6JUaqbRphtphJkEYOUs34ErmxbaI8moXD5UY2YGqD_ABXbzRUeLHL-vDFEURzjwaBD2rrskj6dT5NSpYO9hK38aglwzzcbOK5MJQWqzlkJEYic2UE75i_pOLNnOGlEfQQoPP4hfbv2wsDdYu6BBIQ94eLde6rm_vUxZiLHhfSlRoUjta_x1lCTdJMV0MPKEaxHoGVPvU,7271492d77c03906eba3c9226ac250fb3694af40,Zagros,"+33 1 48 07 09 56",UAyCO9jSH4AL67Uhamf-sQ,Zagros,1
2000,CoQBdwAAAEe3_zMy1FUNAn6tBMJyA5BfM7JrujbadlVPWf80u24iZ9nwrZ0vIkqIYIRELWdsVmruSHQHVcd4aa7KHq0r1X_XRikVN454sZBwz--xVWEyQZDQw6CA-NmvmuW1U8CDDKW3B9HnvE9EE-3CcGvC_RLTba2TWlLHllDT9iZhzc9tEhCtWqJLO_uViMuhRlmt28jzGhSvqgEmT0Q9CXQ5MldPWvfBZxRBiA,c73c668c935883a851fcc225bccb4fe4d5947046,"Le Square Gardette","+33 1 43 55 63 07",28qixl195aOXs6dHJR9Vzw,"Square Gardette",
2001,CoQBcwAAAIs2goj3FknyubMQSs4FVQrLjTbyZQJA-fFzF-eYfjS-GIYWZDMaTN9sFV9IAbMXAB6ECPaLWNQBedKx5YQB6e5DFpu60bo0E6JchPK6toBlQqaCRkmRrjNju9a3qJVxvqJ_z0KaY4EVtfV9VG3JYpySQW_UC2e-7QavtCFXcyv4EhAQg_vMhmSuhMtP1qm2xwk3GhSIXjOUkDmUAwiKE7vWGh1uf5owWw,b264e1163c59c47a27a86b62348273299399b63a,"Le Saint-Amour","+33 1 47 97 20 15",XvDStgDoI9oAvjacng2uug,"Le Saint-Amour",1
2002,CoQBdgAAALkDUgmzFCtvOcSgUpWx-9tG4A5l4ajd6B9xotQJIHOQRbR_KcZiKwAaRB_8_ydIFecDVTtGd_hVwSXSG0i6XGat4xffzQp5g5qT7loZl8ABAVsm2dPP8Np2tewonFWoDUxoZpDY4CRIsGtHcRSb0mxEb2PDxbyEHF9kyvxPm9l1EhBdqoD79uRD5tSvZjZnp1oNGhSNZF6bkOpvfmpx17pkSBjAFXxdSg,bce7f01856a1b9946e7f741ce8ccdcc17301d6c6,"La Mère Lachaise","+33 1 47 97 61 60",cKdsCSX4OXVnI1_oJYXbpg,"La Mère Lachaise",1
